"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","Presence_absence","Max.BD.kknn","Mean.BD.kknn","BH.kknn","Max.SD.kknn","Mean.SD.kknn","SS.kknn","SR.kknn"
"4626","2013-97","P05130645324",2013,34.47716,-75.89667,69,102,19.54,36.26,0,0,0,0,0,0,3.53499469898502e-09,3.58749462025707e-09,"Max Height >0.5 m",3.70999443655853e-09,2.5287462079373e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4627","2013-97","P05130646324",2013,34.48,-75.893,70,106,19.54,36.26,0,0,0,0,0,0,14.1875,11.1470588235294,"Max Height >0.5 m",10.1176470588235,7.32352941176471,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4628","2013-99","P05130655324",2013,34.35883,-76.378,22,90,25.08,35.57,3,0,0,0,0,1,29.7684964815485,27.3500866411003,"Max Height >0.5 m",15.588781547254,10.9417959126788,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4629","2013-99","P05130656324",2013,34.35199,-76.37833,20,88,25.08,35.57,32,0,0,0,1,1,32.7339505082795,29.4625388694353,"Max Height >0.5 m",17.4227432207302,12.1763998180625,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4630","2013-99","P05130657324",2013,34.34713,-76.38025,20,86,25.08,35.57,34,0,0,0,27,1,36.2147890146607,30.5591593041648,"Max Height >0.5 m",18.3647638433316,12.8425052851336,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4631","2013-99","P05130658324",2013,34.338,-76.3795,22,83,25.08,35.57,2,0,0,0,0,1,41.7617548876532,32.565656711286,"Max Height >0.5 m",20.2594989802506,13.6058251570668,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4632","2013-99","P05130659324",2013,34.3335,-76.3792,23,79,25.08,35.57,12,0,0,0,33,1,45.9677201950751,35.2332012234332,"Max Height >0.5 m",22.8744397057075,14.712285740264,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4633","2013-99","P05130660324",2013,34.34116,-76.37983,21,81,25.08,35.57,7,0,0,0,48,1,39.6840517460281,32.0093144039864,"Max Height >0.5 m",19.6722906733741,13.5465254096927,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4634","2013-101","P05130665324",2013,34.38851,-76.59272,24,93,24.37,35.5,11,0,0,0,0,1,44.5813693006018,38.2213507527332,"Max Height >0.5 m",18.5787419866097,15.2390657638916,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4635","2013-101","P05130666324",2013,34.38743,-76.5863,19,94,24.37,35.5,15,0,0,0,11,1,44.5461623292649,38.1944120852709,"Max Height >0.5 m",18.5643391346993,15.2241294730215,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4636","2013-101","P05130667324",2013,34.38783,-76.57983,19,96,24.37,35.5,8,0,0,0,4,1,44.5599163781764,38.204936016635,"Max Height >0.5 m",18.5699657910721,15.2299645240748,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4637","2013-101","P05130668324",2013,34.38816,-76.5755,21,96,24.37,35.5,14,0,0,0,26,1,44.5706144790649,38.2131216847391,"Max Height >0.5 m",18.5743422868901,15.2345031123305,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4638","2013-101","P05130669324",2013,34.38919,-76.567,19,96,24.37,35.5,14,0,0,0,0,1,44.6006856449468,38.2361306828759,"Max Height >0.5 m",18.5866441274781,15.2472605766439,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4639","2013-101","P05130670324",2013,34.392,-76.5615,20,92,24.37,35.5,16,0,0,0,0,1,44.8874354276166,38.4555377135551,"Max Height >0.5 m",18.703950856752,15.3689119995946,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4640","2013-102","P05130672324",2013,34.13131,-76.81022,30,86,25.93,36.27,20,0,0,0,0,1,30,28.25,"Max Height >0.5 m",34.7,29.35,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4641","2013-102","P05130673324",2013,34.13499,-76.80983,30,87,25.93,36.27,33,0,0,0,56,1,30.0000000000992,28.2499999999707,"Max Height >0.5 m",34.6999999999125,29.3499999999166,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4642","2013-102","P05130674324",2013,34.14033,-76.80933,29,91,25.93,36.27,30,0,0,0,32,1,35.0031797223061,27.7814285700552,"Max Height >0.5 m",32.7782488477491,24.1679032253414,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4643","2013-102","P05130675324",2013,34.14221,-76.81278,30,95,25.93,36.27,27,0,0,0,28,1,35.3745704999054,28.2078402035951,"Max Height >0.5 m",32.8332697036899,24.312332972186,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4644","2013-102","P05130676324",2013,34.14066,-76.82533,31,99,25.93,36.27,7,0,1,0,0,1,35.0211605066562,27.802073174309,"Max Height >0.5 m",32.7809126676529,24.1748957525888,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4645","2013-102","P05130677324",2013,34.13316,-76.82177,31,100,25.93,36.27,10,0,0,12,0,1,30,28.25,"Max Height >0.5 m",34.7,29.35,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4646","2013-103","P05130679324",2013,34.09013,-76.83238,33,86,26.15,36.26,7,0,0,0,0,1,22.5073584357183,17.3607602993321,"Max Height >0.5 m",22.0609481765527,14.3986425221665,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4647","2013-103","P05130680324",2013,34.0951,-76.83083,32,89,26.15,36.26,8,0,0,0,0,1,22.7585433323624,17.5720788233086,"Max Height >0.5 m",22.5654407316087,14.7778258703907,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4648","2013-103","P05130681324",2013,34.09741,-76.83177,32,91,26.15,36.26,9,0,0,0,1,1,23.2824851708518,17.8747473732272,"Max Height >0.5 m",23.5159490854552,15.3562704088334,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4649","2013-103","P05130682324",2013,34.10083,-76.83133,32,95,26.15,36.26,28,0,0,0,6,1,24.2366026907739,18.416239886932,"Max Height >0.5 m",25.3946130047367,16.496355511151,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4650","2013-103","P05130683324",2013,34.10283,-76.82833,32,97,26.15,36.26,20,0,0,5,16,1,24.7493947669945,18.6894117579518,"Max Height >0.5 m",26.6768781843127,17.2690697854785,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4651","2013-103","P05130684324",2013,34.10016,-76.82483,32,99,26.15,36.26,15,0,0,0,4,1,24.0405204899449,18.3066657080503,"Max Height >0.5 m",24.9824380668458,16.246743932723,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4652","2013-104","P05130686324",2013,33.28886,-77.84013,30,95,26.92,36.2,0,0,0,0,0,0,6.1424907888304e-09,5.30249204847753e-09,"Max height < 0.5 m",2.85249572244831e-09,2.09124686400351e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4653","2013-104","P05130687324",2013,33.28958,-77.8351,30,97,26.92,36.2,0,0,0,0,0,0,6.1424907888304e-09,5.30249204847753e-09,"Max height < 0.5 m",2.85249572244831e-09,2.09124686400351e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4654","2013-104","P05130688324",2013,33.29033,-77.82967,30,101,26.92,36.2,5,0,0,0,0,1,6.1424907888304e-09,5.30249204847753e-09,"Max height < 0.5 m",2.85249572244831e-09,2.09124686400351e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4655","2013-104","P05130689324",2013,33.28644,-77.82647,29,104,26.92,36.2,1,0,0,0,33,1,6.1424907888304e-09,5.30249204847753e-09,"Max height < 0.5 m",2.85249572244831e-09,2.09124686400351e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4656","2013-104","P05130690324",2013,33.28949,-77.82217,30,106,26.92,36.2,0,0,0,0,0,0,6.1424907888304e-09,5.30249204847753e-09,"Max height < 0.5 m",2.85249572244831e-09,2.09124686400351e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4657","2013-104","P05130691324",2013,33.28566,-77.81983,29,109,26.92,36.2,2,0,0,0,2,1,6.1424907888304e-09,5.30249204847753e-09,"Max height < 0.5 m",2.85249572244831e-09,2.09124686400351e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4658","2013-105","P05130693324",2013,33.25333,-77.82198,31,90,26.86,36.22,7,0,0,0,7,1,25.1729959912041,20.9533343856635,"Max height < 0.5 m",31.5714942301793,23.7947953354689,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4659","2013-105","P05130694324",2013,33.25883,-77.82417,31,93,26.86,36.22,0,0,0,0,21,0,20.4397907051471,17.9179092565617,"Max height < 0.5 m",28.4258236363394,20.4874313933475,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4660","2013-105","P05130695324",2013,33.271,-77.8175,30,93,26.86,36.22,3,0,0,0,9,1,3.3249950138968e-09,5.87999118247013e-09,"Max Height >0.5 m",3.25499511886739e-09,2.51999622105863e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4661","2013-105","P05130696324",2013,33.272,-77.8125,32,93,26.86,36.22,0,0,0,0,0,0,3.3249950138968e-09,5.87999118247013e-09,"Max Height >0.5 m",3.25499511886739e-09,2.51999622105863e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4662","2013-105","P05130697324",2013,33.26326,-77.8232,31,92,26.86,36.22,1,0,0,0,0,1,20.1,17.7,"Max height < 0.5 m",28.2,20.25,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4663","2013-105","P05130698324",2013,33.26765,-77.8251,30,96,26.86,36.22,0,0,0,0,0,0,3.3599949614115e-09,3.14999527632328e-09,"Max Height >0.5 m",2.51999622105863e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4664","2014-214","P05140006324",2014,32.59672,-79.34048,22,94,18.61,35.49,40,0,0,0,0,1,5.38999191726428e-09,4.47124329500333e-09,"Max height < 0.5 m",5.0574924158746e-09,3.50874473834899e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4665","2014-214","P05140007324",2014,32.59423,-79.34445,23,96,18.61,35.49,139,0,0,0,0,1,3.9374940954041e-09,2.7474958799042e-09,"Max height < 0.5 m",2.92249561747771e-09,1.90749713955132e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4666","2014-214","P05140008324",2014,32.59083,-79.34533,24,97,18.61,35.49,82,0,0,0,1,1,3.9374940954041e-09,2.7474958799042e-09,"Max height < 0.5 m",2.92249561747771e-09,1.90749713955132e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4667","2014-214","P05140009324",2014,32.58517,-79.34533,23,99,18.61,35.49,201,0,0,0,1,1,4.02499396419086e-09,3.00999548626447e-09,"Max height < 0.5 m",3.06249540753652e-09,2.00374699521675e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4668","2014-214","P05140010324",2014,32.57983,-79.34317,24,96,18.61,35.49,54,0,0,79,0,1,22.5,17.75,"Max height < 0.5 m",6,4.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4669","2014-215","P05140012324",2014,32.42033,-78.97767,54,89,20.38,36.17,0,0,0,0,3,0,40.7692307692308,30.9615384615385,"Max Height >0.5 m",37.6923076923077,28.8461538461538,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4670","2014-215","P05140013324",2014,32.418,-78.98433,45,89,20.38,36.17,0,0,0,0,3,0,40.7692307692308,30.9615384615385,"Max Height >0.5 m",37.6923076923077,28.8461538461538,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4671","2014-215","P05140014324",2014,32.41529,-78.98752,47,89,20.38,36.17,0,0,0,0,0,0,40.7692307692308,30.9615384615385,"Max Height >0.5 m",37.6923076923077,28.8461538461538,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4672","2014-215","P05140015324",2014,32.41017,-78.99283,46,91,20.38,36.17,0,0,0,0,0,0,54,49,"Max Height >0.5 m",44.4,35.45,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4673","2014-215","P05140016324",2014,32.40643,-78.99652,45,89,20.38,36.17,0,0,0,0,0,0,54,49.0823214475125,"Max Height >0.5 m",44.7786786585565,36.4522636234619,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4674","2014-215","P05140017324",2014,32.40117,-78.99967,52,86,20.38,36.17,0,0,0,0,0,0,57.1428571428571,49.1694576097811,"Max Height >0.5 m",45.1795050049927,37.513146399084,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4675","2014-216","P05140019324",2014,32.34067,-79.21317,43,92,21.22,36.28,46,1,0,20,36,1,1.38249792683077e-08,1.36674795044916e-08,"Max Height >0.5 m",1.32999800555872e-08,1.12174831784624e-08,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4676","2014-216","P05140020324",2014,32.337,-79.214,43,89,21.22,36.28,26,9,0,0,0,1,1.45249782186018e-08,1.23724814464476e-08,"Max Height >0.5 m",1.19174821287564e-08,9.96623505481172e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4677","2014-216","P05140021324",2014,32.33333,-79.21367,42,90,21.22,36.28,16,0,1,0,1,1,14.25,12.0833333333333,"Max height < 0.5 m",15.6666666666667,11.25,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4678","2014-216","P05140022324",2014,32.33353,-79.20913,43,92,21.22,36.28,90,1,0,21,2,1,14.25,12.0833333333333,"Max height < 0.5 m",15.6666666666667,11.25,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4679","2014-216","P05140023324",2014,32.33417,-79.2035,43,96,21.22,36.28,49,0,0,0,0,1,14.25,12.0833333333333,"Max height < 0.5 m",15.6666666666667,11.25,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4680","2014-217","P05140026324",2014,32.35333,-79.63,27,91,19.19,35.64,16,0,0,0,0,1,1.31249803180137e-08,1.46649780086606e-08,"Max Height >0.5 m",1.42799785859989e-08,1.24599813152343e-08,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4681","2014-217","P05140027324",2014,32.34967,-79.63317,27,91,19.19,35.64,34,0,0,1,2,1,1.48749776937488e-08,1.2171231748238e-08,"Max Height >0.5 m",1.27049809478372e-08,1.11299833096756e-08,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4682","2014-217","P05140028324",2014,32.34714,-79.62125,26,93,19.19,35.64,42,0,0,4,1,1,1.48749776937488e-08,1.2171231748238e-08,"Max Height >0.5 m",1.27049809478372e-08,1.11299833096756e-08,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4683","2014-217","P05140029324",2014,32.34367,-79.61917,26,95,19.19,35.64,39,0,0,10,0,1,1.38249792683077e-08,1.36674795044916e-08,"Max Height >0.5 m",1.32999800555872e-08,1.12174831784624e-08,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4684","2014-217","P05140030324",2014,32.34081,-79.61718,26,96,19.19,35.64,61,1,0,0,0,1,1.38249792683077e-08,1.36674795044916e-08,"Max Height >0.5 m",1.32999800555872e-08,1.12174831784624e-08,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4685","2014-217","P05140031324",2014,32.33783,-79.62,26,96,19.19,35.64,37,3,0,0,0,1,1.45249782186018e-08,1.23724814464476e-08,"Max Height >0.5 m",1.19174821287564e-08,9.96623505481172e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4686","2014-218","P05140033324",2014,32.60083,-79.21467,31,91,19.88,35.97,0,0,0,0,0,0,5.47749178605104e-09,4.38374342621657e-09,"Max height < 0.5 m",4.72499291448492e-09,3.26374510574607e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4687","2014-218","P05140034324",2014,32.60148,-79.21887,30,89,19.88,35.97,8,0,0,15,0,1,5.47749178605104e-09,4.38374342621657e-09,"Max height < 0.5 m",4.72499291448492e-09,3.26374510574607e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4688","2014-218","P05140035324",2014,32.60044,-79.22402,30,87,19.88,35.97,4,0,0,0,0,1,5.47749178605104e-09,4.38374342621657e-09,"Max height < 0.5 m",4.72499291448492e-09,3.26374510574607e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4689","2014-218","P05140036324",2014,32.6015,-79.22967,30,87,19.88,35.97,43,0,0,36,1,1,5.47749178605104e-09,4.38374342621657e-09,"Max height < 0.5 m",4.72499291448492e-09,3.26374510574607e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4690","2014-218","P05140037324",2014,32.5955,-79.22317,30,86,19.88,35.97,66,0,0,59,0,1,5.38999191726428e-09,4.47124329500333e-09,"Max height < 0.5 m",5.0574924158746e-09,3.50874473834899e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4691","2014-219","P05140040324",2014,32.79815,-78.63717,33,95,20.34,36.01,0,0,0,0,0,0,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4692","2014-219","P05140041324",2014,32.7975,-78.6425,33,96,20.34,36.01,0,0,0,0,0,0,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4693","2014-219","P05140042324",2014,32.7945,-78.645,34,98,20.34,36.01,0,0,0,0,0,0,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4694","2014-219","P05140043324",2014,32.79467,-78.64867,33,98,20.34,36.01,2,0,0,0,0,1,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4695","2014-219","P05140044324",2014,32.79183,-78.65317,34,99,20.34,36.01,10,0,0,27,0,1,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4696","2014-219","P05140045324",2014,32.79183,-78.66033,34,99,20.34,36.01,25,0,0,4,0,1,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"4697","2014-220","P05140047324",2014,32.76533,-78.61567,33,91,21.12,36.23,8,0,0,10,3,1,7.99748800710967e-09,5.31999202223488e-09,"Max height < 0.5 m",7.24498913554355e-09,4.96999254708785e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4698","2014-220","P05140048324",2014,32.76383,-78.62267,33,91,21.12,36.23,4,0,0,0,0,1,7.31498903057296e-09,6.81623977848844e-09,"Max Height >0.5 m",1.05699841494403e-08,7.81373828265748e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4699","2014-220","P05140049324",2014,32.76233,-78.627,32,92,21.12,36.23,4,0,2,0,2,1,7.31498903057296e-09,6.81623977848844e-09,"Max Height >0.5 m",1.05699841494403e-08,7.81373828265748e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4700","2014-220","P05140050324",2014,32.75783,-78.62933,32,94,21.12,36.23,7,0,0,0,2,1,7.05248942421268e-09,6.30874053952524e-09,"Max Height >0.5 m",9.34498598642574e-09,7.23623914866487e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4701","2014-220","P05140051324",2014,32.75737,-78.62271,33,97,21.12,36.23,3,0,0,0,0,1,7.05248942421268e-09,6.30874053952524e-09,"Max Height >0.5 m",9.34498598642574e-09,7.23623914866487e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4702","2014-220","P05140052324",2014,32.75883,-78.61683,33,101,21.12,36.23,19,0,0,0,0,1,7.05248942421268e-09,6.30874053952524e-09,"Max Height >0.5 m",9.34498598642574e-09,7.23623914866487e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4703","2014-221","P05140054324",2014,32.69583,-78.54633,46,92,20.16,36.32,0,0,0,0,0,0,37.7946550127397,29.926474413263,"Max Height >0.5 m",23.4497342125987,18.1119684321221,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4704","2014-221","P05140055324",2014,32.68317,-78.55383,53,90,20.16,36.32,0,0,0,0,0,0,34.6218788725115,28.5400263590558,"Max Height >0.5 m",24.2470212107838,17.154907183018,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4705","2014-221","P05140056324",2014,32.67277,-78.56033,45,90,20.16,36.32,0,0,0,0,0,0,36.3440789691958,30.6693265980489,"Max Height >0.5 m",30.7046320097604,20.9136386129971,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4706","2014-221","P05140057324",2014,32.66695,-78.56043,48,91,20.16,36.32,0,0,0,0,0,0,39.7867755360109,33.8592453063472,"Max Height >0.5 m",35.4096680474711,23.8027192657666,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"4707","2014-221","P05140058324",2014,32.65883,-78.5625,48,91,20.16,36.32,0,0,0,0,0,0,39.3730147250857,34.2961586098336,"Max Height >0.5 m",25.9528204192871,16.6208798041884,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"4708","2014-221","P05140059324",2014,32.649,-78.56267,59,92,20.16,36.32,0,0,0,0,0,0,32.4920603375575,28.5100951880882,"Max Height >0.5 m",17.554125061062,11.275075759219,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
