"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Porgy.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","White.Grunt.Abund"
"2892","2009-130","P05090526324",2009,32.72038,-78.51857,48,84,21.83,36.57,0,0,0,0,0,0,0
"2893","2009-130","P05090527324",2009,32.73037,-78.50584,44,90,21.83,36.57,0,0,0,0,0,0,0
"2894","2009-137","P05090539324",2009,32.7838,-78.65963,32,100,25.79,36.36,4,7,0,0,1,116,0
"2895","2009-137","P05090540324",2009,32.7828,-78.6528,32,102,25.79,36.36,5,14,0,0,0,85,0
"2896","2009-137","P05090541324",2009,32.78127,-78.6509,30,104,25.79,36.36,15,5,0,0,0,132,0
"2897","2009-137","P05090542324",2009,32.77882,-78.64715,31,104,25.79,36.36,1,28,0,0,0,0,0
"2898","2009-137","P05090544324",2009,32.77913,-78.6455,31,88,25.79,36.36,12,5,0,0,0,67,0
"2899","2009-137","P05090545324",2009,32.77938,-78.64095,32,87,25.79,36.36,4,7,0,0,0,0,0
"2900","2009-140","P05090546324",2009,32.73865,-78.4925,49,93,20.67,36.55,0,0,0,0,0,2,0
"2901","2009-140","P05090547324",2009,32.7418,-78.48843,43,94,20.67,36.55,0,0,0,2,0,12,0
"2902","2009-140","P05090548324",2009,32.74185,-78.48385,51,97,20.67,36.55,0,1,0,0,0,0,0
"2903","2009-140","P05090549324",2009,32.7432,-78.48219,47,96,20.67,36.55,0,0,0,0,0,0,0
"2904","2009-140","P05090550324",2009,32.74588,-78.47626,48,98,20.67,36.55,0,0,0,0,0,17,0
"2905","2009-140","P05090551324",2009,32.74653,-78.4741,48,100,20.67,36.55,0,0,0,2,0,0,0
"2906","2009-141","P05090554324",2009,32.759,-78.4389,47,93,21.54,36.65,0,0,0,0,0,0,0
"2907","2009-141","P05090555324",2009,32.76218,-78.43353,49,94,21.54,36.65,0,0,0,0,0,0,0
"2908","2009-141","P05090556324",2009,32.76347,-78.43089,50,95,21.54,36.65,0,0,0,0,0,17,1
"2909","2009-141","P05090557324",2009,32.76643,-78.42329,48,101,21.54,36.65,0,0,0,0,0,8,0
"2910","2009-141","P05090558324",2009,32.76792,-78.42068,45,101,21.54,36.65,0,0,0,0,0,0,0
"2911","2009-143","P05090560324",2009,32.23682,-79.69342,28,95,25.93,36.19,99,0,1,0,8,29,2
"2912","2009-143","P05090561324",2009,32.2382,-79.6985,28,98,25.93,36.19,24,1,0,0,0,7,0
"2913","2009-143","P05090562324",2009,32.24072,-79.69755,28,97,25.93,36.19,18,2,0,0,6,3,0
"2914","2009-143","P05090563324",2009,32.24308,-79.7005,28,97,25.93,36.19,16,0,0,0,7,10,0
"2915","2009-143","P05090564324",2009,32.2453,-79.69687,28,104,25.93,36.19,4,0,0,0,3,0,0
"2916","2009-143","P05090565324",2009,32.24673,-79.69885,28,94,25.93,36.19,19,0,0,0,26,22,0
"2917","2009-144","P05090567324",2009,31.73535,-80.22929,30,96,26.19,36.15,0,0,1,0,0,0,0
"2918","2009-144","P05090568324",2009,31.73543,-80.22636,30,98,26.19,36.15,6,0,0,0,0,22,0
"2919","2009-144","P05090569324",2009,31.73548,-80.22505,30,106,26.19,36.15,0,0,0,0,0,0,0
"2920","2009-144","P05090570324",2009,31.7372,-80.2234,30,110,26.19,36.15,4,0,0,0,0,34,0
"2921","2009-144","P05090571324",2009,31.73928,-80.2218,29,113,26.19,36.15,1,0,1,0,0,128,1
"2922","2009-144","P05090572324",2009,31.73927,-80.2193,30,119,26.19,36.15,0,0,0,0,0,63,0
"2923","2009-145","P05090574324",2009,31.68048,-80.34008,26,93,26.55,36.21,0,0,0,0,0,0,0
"2924","2009-145","P05090575324",2009,31.68362,-80.3367,26,90,26.55,36.21,2,0,0,0,0,0,0
"2925","2009-145","P05090576324",2009,31.68643,-80.33569,26,93,26.55,36.21,17,0,1,0,0,7,0
"2926","2009-145","P05090577324",2009,31.68713,-80.33392,25,96,26.55,36.21,111,0,0,0,0,57,0
"2927","2009-145","P05090578324",2009,31.68562,-80.3325,26,101,26.55,36.21,2,0,0,0,0,1,0
"2928","2009-145","P05090579324",2009,31.68612,-80.32702,26,98,26.55,36.21,10,0,0,0,0,2,0
"2929","2009-146","P05090581324",2009,31.56833,-80.36259,29,93,26.7,36.2,0,0,0,0,0,0,0
"2930","2009-146","P05090582324",2009,31.57465,-80.3641,29,95,26.7,36.2,5,4,0,0,0,5,0
"2931","2009-146","P05090583324",2009,31.57897,-80.36673,30,99,26.7,36.2,0,0,0,0,0,0,0
"2932","2009-146","P05090584324",2009,31.58142,-80.36685,30,103,26.7,36.2,0,0,0,0,0,29,0
"2933","2009-148","P05090594324",2009,31.48958,-79.7401,65,95,22.87,36.26,0,0,0,1,0,0,0
"2934","2009-148","P05090595324",2009,31.4873,-79.74493,65,98,22.87,36.26,0,1,0,0,0,0,0
"2935","2009-148","P05090596324",2009,31.48413,-79.74398,65,101,22.87,36.26,0,5,0,0,0,0,0
"2936","2009-148","P05090597324",2009,31.4834,-79.7478,66,104,22.87,36.26,1,4,0,0,0,0,0
"2937","2009-148","P05090598324",2009,31.47815,-79.75378,64,107,22.87,36.26,0,0,0,0,0,0,0
"2938","2009-148","P05090599324",2009,31.47813,-79.75629,61,107,22.87,36.26,0,0,0,0,0,0,0
"2939","2009-150","P05090601324",2009,31.48368,-79.7268,68,94,22.68,36.25,0,0,0,0,0,0,0
"2940","2009-150","P05090602324",2009,31.4877,-79.7289,66,92,22.68,36.25,0,6,0,0,0,0,0
"2941","2009-150","P05090604324",2009,31.49562,-79.72752,65,91,22.68,36.25,0,0,0,0,0,0,0
"2942","2009-150","P05090605324",2009,31.50038,-79.72298,66,83,22.68,36.25,0,0,0,0,0,0,0
"2943","2009-150","P05090606324",2009,31.50618,-79.72055,66,85,22.68,36.25,0,0,0,0,0,0,0
"2944","2009-152","P05090608324",2009,31.53277,-79.74149,55,91,23.38,36.25,0,0,0,0,0,0,0
"2945","2009-152","P05090609324",2009,31.53703,-79.73295,63,93,23.38,36.25,0,0,0,0,0,0,0
"2946","2009-152","P05090610324",2009,31.54153,-79.73542,57,86,23.38,36.25,0,0,0,0,0,0,0
"2947","2009-152","P05090611324",2009,31.54382,-79.73172,57,92,23.38,36.25,0,0,0,0,0,0,0
"2948","2009-164","P05090630324",2009,32.34005,-79.21124,41,92,27.16,36.11,15,21,0,0,0,36,0
"2949","2009-164","P05090631324",2009,32.33963,-79.21323,41,98,27.16,36.11,67,0,0,0,60,15,0
"2950","2009-164","P05090632324",2009,32.33887,-79.21557,41,99,27.16,36.11,0,11,0,0,0,0,0
"2951","2009-164","P05090633324",2009,32.33598,-79.21287,41,100,27.16,36.11,0,9,0,0,0,13,0
"2952","2009-164","P05090634324",2009,32.33397,-79.21287,41,105,27.16,36.11,0,1,0,0,0,0,0
"2953","2009-164","P05090635324",2009,32.33242,-79.20962,41,106,27.16,36.11,16,6,0,0,0,5,0
"2954","2009-165","P05090637324",2009,32.2537,-79.04076,90,100,18.32,36.25,0,2,0,0,0,0,0
"2955","2009-165","P05090638324",2009,32.25678,-79.03855,90,95,18.32,36.25,0,0,0,0,0,0,0
"2956","2009-165","P05090639324",2009,32.2584,-79.03867,90,89,18.32,36.25,0,0,0,0,0,0,0
"2957","2009-165","P05090640324",2009,32.25922,-79.03584,91,90,18.32,36.25,0,1,0,0,0,0,0
"2958","2009-165","P05090641324",2009,32.26158,-79.0358,90,90,18.32,36.25,0,0,0,0,0,0,0
"2959","2009-165","P05090642324",2009,32.26303,-79.03397,90,90,18.32,36.25,0,0,0,0,0,0,0
"2960","2009-167","P05090644324",2009,32.40702,-78.9969,44,98,25.86,36.22,0,0,0,0,0,1,0
"2961","2009-167","P05090645324",2009,32.40935,-78.99498,46,97,25.86,36.22,0,0,0,0,0,37,1
"2962","2009-167","P05090646324",2009,32.41108,-78.99353,45,99,25.86,36.22,0,0,0,0,0,0,0
"2963","2009-167","P05090647324",2009,32.41257,-78.99097,45,94,25.86,36.22,0,0,0,0,0,0,0
"2964","2009-167","P05090648324",2009,32.41577,-78.99036,44,88,25.86,36.22,0,0,0,0,0,0,0
"2965","2009-167","P05090649324",2009,32.41713,-78.98867,42,80,25.86,36.22,0,0,0,0,0,0,0
"2966","2009-168","P05090651324",2009,32.43098,-78.96693,45,108,26.17,36.19,0,2,0,2,0,24,0
"2967","2009-168","P05090652324",2009,32.43545,-78.96155,44,105,26.17,36.19,0,0,0,0,0,1,0
"2968","2009-168","P05090653324",2009,32.43877,-78.95715,45,104,26.17,36.19,0,0,0,0,0,1,0
"2969","2009-168","P05090654324",2009,32.44255,-78.953,48,99,26.17,36.19,0,0,0,0,0,1,0
"2970","2009-168","P05090655324",2009,32.44403,-78.9508,46,98,26.17,36.19,0,0,0,0,0,0,0
"2971","2009-168","P05090656324",2009,32.44762,-78.96352,48,94,26.17,36.19,0,0,0,0,0,3,0
"2972","2009-169","P05090658324",2009,32.48295,-78.8299,49,90,24.3,36.34,0,0,0,0,0,0,0
"2973","2009-169","P05090659324",2009,32.48343,-78.82619,49,92,24.3,36.34,0,0,0,0,0,0,0
"2974","2009-169","P05090660324",2009,32.48549,-78.82678,48,91,24.3,36.34,0,0,0,0,0,0,0
"2975","2009-169","P05090661324",2009,32.4857,-78.82107,47,92,24.3,36.34,0,1,0,0,0,0,0
"2976","2009-169","P05090662324",2009,32.48692,-78.82105,47,87,24.3,36.34,0,0,0,0,0,0,0
"2977","2009-172","P05090665324",2009,33.2713,-78.43784,26,96,26.69,36.07,2,0,0,0,0,0,0
"2978","2009-172","P05090666324",2009,33.27234,-78.43497,24,96,26.69,36.07,8,0,0,0,34,0,0
"2979","2009-172","P05090667324",2009,33.27413,-78.43507,24,95,26.69,36.07,22,0,0,0,66,0,0
"2980","2009-172","P05090668324",2009,33.27637,-78.4342,24,94,26.69,36.07,0,0,0,0,0,0,0
"2981","2009-172","P05090669324",2009,33.27815,-78.43132,24,88,26.69,36.07,0,0,0,0,0,0,0
"2982","2009-172","P05090670324",2009,33.27982,-78.43,24,89,26.69,36.07,0,0,0,0,0,0,0
"2983","2009-173","P05090672324",2009,33.27518,-78.45,23,93,26.62,36.06,27,0,0,0,9,3,0
"2984","2009-173","P05090673324",2009,33.27638,-78.44788,23,88,26.62,36.06,22,0,0,0,30,0,0
"2985","2009-173","P05090674324",2009,33.2777,-78.44582,23,80,26.62,36.06,10,0,0,0,21,0,0
"2986","2009-173","P05090675324",2009,33.2802,-78.44514,23,77,26.62,36.06,1,0,0,0,5,0,0
"2987","2009-173","P05090676324",2009,33.28074,-78.44182,23,78,26.62,36.06,0,0,0,0,0,0,0
"2988","2009-173","P05090677324",2009,33.28058,-78.43943,24,76,26.62,36.06,0,0,0,0,0,0,0
"2989","2009-174","P05090680324",2009,33.28411,-78.44678,23,94,26.5,36.02,0,0,0,0,0,0,0
"2990","2009-174","P05090681324",2009,33.28515,-78.44515,23,92,26.5,36.02,17,0,0,0,0,54,18
"2991","2009-174","P05090682324",2009,33.2865,-78.44207,22,93,26.5,36.02,0,0,0,0,0,0,0
"2992","2009-174","P05090683324",2009,33.28995,-78.44312,22,93,26.5,36.02,12,0,0,0,5,6,1
"2993","2009-174","P05090684324",2009,33.29125,-78.44078,23,86,26.5,36.02,0,0,0,0,0,0,0
"2994","2009-175","P05090686324",2009,33.28782,-78.45882,23,96,26.5,36.02,0,0,0,0,1,1,0
"2995","2009-175","P05090687324",2009,33.28793,-78.45562,24,96,26.5,36.02,4,0,0,0,0,0,0
"2996","2009-175","P05090688324",2009,33.29005,-78.45171,23,97,26.5,36.02,12,0,0,0,1,0,0
"2997","2009-175","P05090689324",2009,33.28967,-78.44635,23,90,26.5,36.02,8,0,0,0,30,2,0
"2998","2009-175","P05090690324",2009,33.29248,-78.45095,23,92,26.5,36.02,24,0,0,0,12,12,1
"2999","2009-175","P05090691324",2009,33.29412,-78.45268,23,95,26.5,36.02,3,0,0,0,7,2,0
"3000","2009-178","P05090701324",2009,31.38393,-80.87725,16,92,26.45,35.92,30,0,0,0,13,0,0
"3001","2009-178","P05090702324",2009,31.38528,-80.87901,17,105,26.45,35.92,61,0,0,0,4,0,0
"3002","2009-178","P05090703324",2009,31.38383,-80.88675,17,124,26.45,35.92,70,0,0,0,26,1,0
"3003","2009-178","P05090704324",2009,31.38513,-80.88499,17,140,26.45,35.92,91,0,0,0,45,0,0
"3004","2009-178","P05090705324",2009,31.38377,-80.89267,17,124,26.45,35.92,53,0,0,0,9,0,0
"3005","2009-178","P05090706324",2009,31.38008,-80.89342,17,110,26.45,35.92,50,0,0,0,9,1,0
"3006","2009-178","P05090707324",2009,31.3891,-80.89748,15,89,26.45,35.92,46,0,0,0,2,5,0
"3007","2009-178","P05090708324",2009,31.38638,-80.89657,16,99,26.45,35.92,124,0,0,0,17,0,0
"3008","2009-178","P05090709324",2009,31.3918,-80.89385,15,92,26.45,35.92,56,0,0,0,2,7,0
"3009","2009-178","P05090710324",2009,31.3898,-80.89503,15,105,26.45,35.92,73,0,0,0,2,2,0
"3010","2009-178","P05090711324",2009,31.38815,-80.88795,16,93,26.45,35.92,78,0,0,0,12,1,0
"3011","2009-178","P05090712324",2009,31.38928,-80.89021,15,112,26.45,35.92,64,0,0,0,0,8,0
"3012","2010-26","P05100001324",2010,32.51193,-79.69791,16,94,19.25,35.12,5,0,0,0,0,0,0
"3013","2010-26","P05100002324",2010,32.50952,-79.6949,16,95,19.25,35.12,14,0,0,0,0,0,0
"3014","2010-26","P05100003324",2010,32.5073,-79.69898,15,95,19.25,35.12,20,0,0,0,0,0,0
"3015","2010-26","P05100004324",2010,32.50288,-79.69738,16,93,19.25,35.12,11,0,0,0,0,0,0
"3016","2010-26","P05100005324",2010,32.50493,-79.69355,16,96,19.25,35.12,53,0,0,0,0,0,0
"3017","2010-26","P05100006324",2010,32.50627,-79.68951,16,100,19.25,35.12,3,0,0,0,0,0,0
"3018","2010-27","P05100008324",2010,32.25628,-79.71429,27,93,20.09,35.62,59,3,0,0,28,1,0
"3019","2010-27","P05100009324",2010,32.25537,-79.70865,27,96,20.09,35.62,42,0,0,0,58,0,0
"3020","2010-27","P05100010324",2010,32.2537,-79.7047,26,99,20.09,35.62,36,1,0,0,94,1,0
"3021","2010-27","P05100011324",2010,32.25191,-79.6983,27,102,20.09,35.62,51,0,0,0,43,0,0
"3022","2010-27","P05100012324",2010,32.25465,-79.69603,27,103,20.09,35.62,39,1,0,0,25,0,0
"3023","2010-27","P05100013324",2010,32.25733,-79.70105,27,104,20.09,35.62,4,8,0,0,30,2,0
"3024","2010-28","P05100015324",2010,31.4772,-79.75465,64,100,16.1,36.1,0,11,0,0,0,0,0
"3025","2010-28","P05100016324",2010,31.48327,-79.74778,65,92,16.1,36.1,1,4,0,0,0,0,0
"3026","2010-28","P05100017324",2010,31.48523,-79.74472,65,97,16.1,36.1,5,13,0,0,0,0,0
"3027","2010-28","P05100018324",2010,31.4885,-79.74097,65,97,16.1,36.1,0,0,0,0,0,0,0
"3028","2010-28","P05100019324",2010,31.48765,-79.7328,67,100,16.1,36.1,0,3,0,0,0,0,0
"3029","2010-28","P05100020324",2010,31.48318,-79.72728,68,101,16.1,36.1,0,4,0,0,0,0,0
"3030","2010-29","P05100022324",2010,31.49012,-79.7238,68,97,16.11,36.11,0,1,0,0,0,0,0
"3031","2010-29","P05100023324",2010,31.49515,-79.72678,66,94,16.11,36.11,0,1,0,0,0,0,0
"3032","2010-29","P05100024324",2010,31.49775,-79.7238,67,90,16.11,36.11,0,1,0,0,0,0,0
"3033","2010-29","P05100025324",2010,31.50348,-79.72113,68,88,16.11,36.11,0,0,0,0,0,0,0
"3034","2010-29","P05100026324",2010,31.5077,-79.72099,68,91,16.11,36.11,0,0,0,0,0,0,0
"3035","2010-29","P05100027324",2010,31.51093,-79.71868,69,93,16.11,36.11,0,1,0,1,0,0,0
"3036","2010-31","P05100030324",2010,31.6053,-79.67215,69,93,16.61,36.18,0,12,0,1,0,0,0
"3037","2010-31","P05100031324",2010,31.62065,-79.67215,65,93,16.61,36.18,0,0,0,0,0,0,0
"3038","2010-31","P05100032324",2010,31.63027,-79.66268,67,91,16.61,36.18,0,23,0,0,0,0,0
"3039","2010-31","P05100033324",2010,31.63405,-79.66565,66,93,16.61,36.18,0,20,1,1,0,0,0
"3040","2010-31","P05100034324",2010,31.63548,-79.67055,65,97,16.61,36.18,0,4,1,2,0,0,0
"3041","2010-31","P05100035324",2010,31.63978,-79.6628,67,97,16.61,36.18,0,3,0,1,0,0,0
"3042","2010-32","P05100037324",2010,31.63205,-79.65465,70,95,16.75,36.2,0,0,0,0,0,0,0
"3043","2010-35","P05100047324",2010,32.01637,-79.4498,49,92,16.75,36.2,0,0,0,0,0,0,0
"3044","2010-35","P05100048324",2010,32.01922,-79.44697,49,91,16.75,36.2,0,0,0,0,0,0,0
"3045","2010-35","P05100049324",2010,32.02183,-79.44465,50,93,16.75,36.2,0,0,0,0,0,1,0
"3046","2010-35","P05100050324",2010,32.02908,-79.4388,50,90,16.75,36.2,0,0,0,0,0,0,0
"3047","2010-35","P05100051324",2010,32.0336,-79.43608,48,88,16.75,36.2,0,0,0,0,0,0,0
"3048","2010-35","P05100052324",2010,32.0378,-79.43353,51,92,16.75,36.2,0,0,0,0,0,1,0
"3049","2010-40","P05100074324",2010,32.27692,-79.7225,24,97,20.34,35.75,16,3,0,0,0,5,0
"3050","2010-40","P05100075324",2010,32.2779,-79.719,24,100,20.34,35.75,15,1,0,0,0,3,0
"3051","2010-40","P05100076324",2010,32.28327,-79.71603,24,104,20.34,35.75,2,3,0,0,0,0,0
"3052","2010-40","P05100077324",2010,32.28277,-79.72085,24,104,20.34,35.75,9,7,0,0,0,0,0
"3053","2010-40","P05100078324",2010,32.27905,-79.72739,25,106,20.34,35.75,9,0,1,0,0,0,0
"3054","2010-40","P05100079324",2010,32.28127,-79.72825,24,108,20.34,35.75,7,2,1,0,0,0,0
"3055","2010-42","P05100082324",2010,32.8683,-78.24813,47,102,18.68,36.44,0,1,0,0,0,0,0
"3056","2010-42","P05100083324",2010,32.86453,-78.25111,45,95,18.68,36.44,0,0,0,0,0,0,0
"3057","2010-42","P05100084324",2010,32.85998,-78.25173,48,84,18.68,36.44,0,0,0,0,0,0,0
"3058","2010-42","P05100085324",2010,32.85602,-78.25152,51,85,18.68,36.44,0,0,0,0,0,0,0
"3059","2010-42","P05100086324",2010,32.85368,-78.25462,47,83,18.68,36.44,0,0,0,0,0,0,0
"3060","2010-42","P05100087324",2010,32.8503,-78.25958,47,74,18.68,36.44,0,0,0,0,0,0,0
"3061","2010-43","P05100089324",2010,32.85508,-78.26245,45,94,20.44,36.41,0,0,0,0,0,0,0
"3062","2010-43","P05100090324",2010,32.85033,-78.26376,45,83,20.44,36.41,0,0,0,0,0,0,0
"3063","2010-43","P05100091324",2010,32.84633,-78.26345,46,78,20.44,36.41,0,0,0,0,0,0,0
"3064","2010-43","P05100092324",2010,32.84185,-78.2675,45,77,20.44,36.41,0,2,0,0,0,0,0
"3065","2010-43","P05100093324",2010,32.84153,-78.26428,45,64,20.44,36.41,0,0,0,0,0,0,0
"3066","2010-43","P05100094324",2010,32.83718,-78.26646,48,70,20.44,36.41,0,0,0,0,0,0,0
"3067","2010-46","P05100111324",2010,33.81524,-77.64028,23,100,NA,NA,5,0,0,0,0,0,0
"3068","2010-46","P05100112324",2010,33.81322,-77.64682,21,104,NA,NA,7,0,0,0,16,0,0
"3069","2010-46","P05100113324",2010,33.8107,-77.64243,20,92,NA,NA,5,1,0,0,1,0,1
"3070","2010-46","P05100114324",2010,33.8116,-77.63715,20,97,NA,NA,0,0,0,0,0,0,0
"3071","2010-46","P05100115324",2010,33.80608,-77.63835,23,80,NA,NA,11,1,0,0,0,0,0
"3072","2010-47","P05100117324",2010,33.85495,-77.27013,28,93,18.4,36.1,5,10,0,0,0,0,1
"3073","2010-47","P05100118324",2010,33.85137,-77.27275,31,90,18.4,36.1,0,4,0,0,0,1,0
"3074","2010-47","P05100119324",2010,33.84768,-77.27225,32,90,18.4,36.1,0,3,0,0,8,0,0
"3075","2010-47","P05100120324",2010,33.84378,-77.27337,32,93,18.4,36.1,20,3,0,0,0,21,0
"3076","2010-47","P05100121324",2010,33.83953,-77.27305,32,95,18.4,36.1,11,10,0,0,0,0,0
"3077","2010-47","P05100122324",2010,33.83565,-77.27707,30,94,18.4,36.1,17,8,0,0,0,2,2
"3078","2010-48","P05100126324",2010,33.82288,-77.27675,29,102,18.46,35.94,2,9,0,0,0,6,1
"3079","2010-48","P05100127324",2010,33.81867,-77.2737,28,97,18.46,35.94,2,2,0,0,0,7,0
"3080","2010-48","P05100128324",2010,33.81532,-77.27288,30,94,18.46,35.94,1,19,0,0,1,0,0
"3081","2010-48","P05100129324",2010,33.81152,-77.27392,30,85,18.46,35.94,0,0,0,0,0,1,0
"3082","2010-49","P05100131324",2010,34.5914,-76.94855,15,102,19.83,35.07,15,0,0,0,21,0,0
"3083","2010-49","P05100132324",2010,34.58782,-76.9467,15,91,19.83,35.07,48,0,0,0,15,0,0
"3084","2010-49","P05100133324",2010,34.58647,-76.94908,15,78,19.83,35.07,16,0,0,0,4,3,0
"3085","2010-49","P05100134324",2010,34.58373,-76.94769,15,74,19.83,35.07,8,0,0,0,3,0,0
"3086","2010-49","P05100135324",2010,34.57648,-76.94663,15,64,19.83,35.07,0,0,0,0,13,0,0
"3087","2010-50","P05100138324",2010,34.32375,-76.89413,24,95,18.39,35.8,4,0,0,0,0,0,0
"3088","2010-50","P05100139324",2010,34.32027,-76.89318,23,97,18.39,35.8,6,0,0,0,0,0,0
"3089","2010-50","P05100140324",2010,34.31721,-76.88499,23,95,18.39,35.8,3,0,0,0,0,0,0
"3090","2010-50","P05100141324",2010,34.31345,-76.89473,24,98,18.39,35.8,27,0,0,0,4,1,0
"3091","2010-50","P05100142324",2010,34.3098,-76.88852,24,103,18.39,35.8,21,0,0,0,0,1,0
"3092","2010-50","P05100143324",2010,34.3117,-76.88455,23,108,18.39,35.8,6,0,0,0,0,0,0
"3093","2010-51","P05100145324",2010,34.38867,-76.56268,17,101,19.74,35.55,34,0,0,0,0,0,0
"3094","2010-51","P05100146324",2010,34.38843,-76.56709,17,100,19.74,35.55,43,0,0,0,0,1,0
"3095","2010-51","P05100148324",2010,34.38775,-76.57512,16,98,19.74,35.55,47,0,0,0,0,0,0
"3096","2010-51","P05100149324",2010,34.38698,-76.58298,17,90,19.74,35.55,10,0,0,0,0,0,0
"3097","2010-51","P05100150324",2010,34.38863,-76.58624,17,93,19.74,35.55,12,0,0,0,0,0,0
"3098","2010-52","P05100152324",2010,34.30467,-76.57841,25,98,18.62,35.85,25,0,0,0,0,0,0
"3099","2010-52","P05100153324",2010,34.30168,-76.58117,22,99,18.62,35.85,17,0,0,0,0,0,0
"3100","2010-52","P05100154324",2010,34.30027,-76.58382,25,97,18.62,35.85,29,0,0,0,0,3,0
"3101","2010-52","P05100155324",2010,34.29875,-76.58615,25,94,18.62,35.85,9,0,0,0,0,0,0
"3102","2010-52","P05100156324",2010,34.29465,-76.58366,25,78,18.62,35.85,2,0,0,0,0,0,0
"3103","2010-53","P05100159324",2010,34.282,-76.58308,25,93,18.41,35.9,24,0,0,0,0,0,0
"3104","2010-53","P05100160324",2010,34.2799,-76.58569,26,94,18.41,35.9,12,0,0,0,0,0,0
"3105","2010-53","P05100161324",2010,34.27713,-76.58757,26,95,18.41,35.9,7,0,0,0,0,0,0
"3106","2010-53","P05100164324",2010,34.27672,-76.58262,23,102,18.41,35.9,17,0,1,0,0,0,2
"3107","2010-54","P05100166324",2010,34.23985,-76.39407,29,96,21.91,36.29,0,0,0,0,0,0,0
"3108","2010-54","P05100169324",2010,34.23127,-76.39917,28,112,21.91,36.29,15,0,0,0,1,0,0
"3109","2010-55","P05100173324",2010,33.968,-76.78095,35,106,21.63,36.43,0,0,0,0,0,0,0
"3110","2010-55","P05100174324",2010,33.96568,-76.77693,35,102,21.63,36.43,0,0,0,0,0,0,0
"3111","2010-55","P05100175324",2010,33.96203,-76.7696,37,98,21.63,36.43,0,0,0,0,0,0,0
"3112","2010-55","P05100176324",2010,33.9545,-76.7657,37,99,21.63,36.43,0,10,0,0,0,2,0
"3113","2010-55","P05100177324",2010,33.95157,-76.76057,37,103,21.63,36.43,0,4,0,0,0,0,0
"3114","2010-55","P05100178324",2010,33.94304,-76.75805,37,105,21.63,36.43,0,1,0,0,0,0,0
"3115","2010-56","P05100180324",2010,33.94257,-76.51452,40,92,19.12,36.36,0,0,0,0,0,0,0
"3116","2010-56","P05100181324",2010,33.94113,-76.50417,41,97,19.12,36.36,0,0,0,0,0,0,0
"3117","2010-56","P05100182324",2010,33.93713,-76.5107,41,93,19.12,36.36,0,0,0,0,0,0,0
"3118","2010-56","P05100183324",2010,33.93775,-76.51538,41,91,19.12,36.36,0,0,0,0,0,0,0
"3119","2010-61","P05100216324",2010,33.28227,-78.46982,24,91,19.61,35.93,0,0,0,0,0,0,0
"3120","2010-61","P05100217324",2010,33.28543,-78.45892,24,95,19.61,35.93,28,0,0,0,20,5,0
"3121","2010-61","P05100218324",2010,33.28753,-78.45325,24,131,19.61,35.93,22,2,0,0,0,0,0
"3122","2010-61","P05100219324",2010,33.28988,-78.45647,23,94,19.61,35.93,20,0,0,0,88,2,0
"3123","2010-61","P05100220324",2010,33.29347,-78.44997,23,96,19.61,35.93,11,0,0,0,26,2,0
"3124","2010-61","P05100221324",2010,33.29933,-78.44855,23,99,19.61,35.93,8,0,0,0,2,0,0
"3125","2010-62","P05100223324",2010,33.28864,-78.44072,24,99,19.24,35.89,0,0,0,0,0,0,0
"3126","2010-62","P05100224324",2010,33.28738,-78.4477,24,102,19.24,35.89,1,0,0,0,5,0,0
"3127","2010-62","P05100225324",2010,33.28408,-78.4436,25,105,19.24,35.89,3,1,0,0,0,0,0
"3128","2010-62","P05100226324",2010,33.28008,-78.445,24,109,19.24,35.89,14,0,0,0,25,0,0
"3129","2010-62","P05100227324",2010,33.27403,-78.44603,24,111,19.24,35.89,36,0,0,0,61,0,0
"3130","2010-62","P05100228324",2010,33.27202,-78.45235,24,115,19.24,35.89,26,0,0,0,28,2,0
"3131","2010-63","P05100230324",2010,33.28055,-78.44072,23,92,19.32,35.91,2,0,0,0,74,0,0
"3132","2010-63","P05100231324",2010,33.28057,-78.43495,25,94,19.32,35.91,1,0,0,0,3,0,0
"3133","2010-63","P05100232324",2010,33.28193,-78.42512,23,94,19.32,35.91,25,0,0,0,61,2,0
"3134","2010-63","P05100233324",2010,33.27898,-78.42755,25,96,19.32,35.91,16,0,0,0,104,0,0
"3135","2010-63","P05100234324",2010,33.27362,-78.43317,24,96,19.32,35.91,25,0,0,0,72,3,0
"3136","2010-63","P05100235324",2010,33.27028,-78.4357,23,98,19.32,35.91,4,0,0,0,0,10,2
"3137","2010-64","P05100237324",2010,31.12652,-79.9176,50,92,17.56,36.24,0,0,0,0,0,0,0
"3138","2010-64","P05100238324",2010,31.13082,-79.91683,50,95,17.56,36.24,0,0,0,0,0,0,0
"3139","2010-64","P05100239324",2010,31.13687,-79.91493,50,96,17.56,36.24,0,0,0,0,0,3,0
"3140","2010-64","P05100240324",2010,31.14322,-79.91268,52,99,17.56,36.24,0,0,0,0,0,0,0
"3141","2010-64","P05100241324",2010,31.14647,-79.91206,49,103,17.56,36.24,0,0,0,1,0,0,0
"3142","2010-64","P05100242324",2010,31.15132,-79.91042,53,105,17.56,36.24,0,0,0,0,0,0,0
"3143","2010-66","P05100254324",2010,31.10302,-79.92408,54,102,17.45,36.22,0,0,0,0,0,1,0
